RA_deg,Dec_deg,Gaia_magnitude
194.914773,-3.811942,5.67
167.472423,-32.367457,5.67
298.701011,36.995655,5.67
160.930487,57.199329,5.67
40.052099,-9.452684,5.67
336.028619,-4.837001,5.67
39.015969,6.883364,5.67
234.450245,-23.141515,5.67
140.430418,56.699249,5.67
139.887965,-15.834534,5.67
247.06024,-37.179816,5.67
254.891592,-69.268132,5.67
197.30176,10.022468,5.67
278.802456,18.203392,5.67
157.526916,38.925143,5.67
91.523049,-29.758522,5.67
292.254119,1.950529,5.67
331.95972,21.703092,5.67
310.135665,-16.124359,5.67
74.45269,23.948585,5.67
345.998457,-41.479032,5.67
185.936609,-38.911351,5.67
83.686593,-73.741367,5.67
48.949886,57.140625,5.67
271.956288,26.097267,5.67
133.200086,-38.724131,5.67
5.189744,32.911229,5.67
111.355306,-25.217765,5.67
94.745739,-20.92562,5.67
323.823443,-3.983293,5.67
111.285155,-13.751976,5.67
56.503399,67.201881,5.67
288.306957,-25.906764,5.67
240.830662,36.63182,5.67
205.045009,-64.576554,5.67
22.930215,-30.282925,5.67
77.084116,-8.665274,5.68
11.439308,-47.552176,5.68
111.237828,51.887344,5.68
128.506821,-2.151605,5.68
58.429969,57.975369,5.68
235.478159,18.463899,5.68
0.540188,27.084489,5.68
17.792871,37.724138,5.68
334.219167,-9.040037,5.68
301.026938,17.071161,5.68
343.369546,-11.616519,5.68
222.493277,28.615833,5.68
125.087219,20.747832,5.68
174.074754,27.781302,5.68
134.682437,-16.133246,5.68
332.245794,-18.519573,5.68
162.575247,-8.897727,5.68
221.528135,-23.152862,5.68
44.521147,20.66881,5.68
106.779525,-40.893296,5.68
154.658994,-56.110675,5.68
62.900731,-20.356278,5.68
116.040597,-36.062713,5.68
103.761409,-20.404851,5.68
171.245778,11.43031,5.68
39.400028,65.745358,5.68
91.363204,-35.513687,5.68
41.948478,81.448666,5.68
184.373176,53.191441,5.68
300.201348,-45.112932,5.68
108.545295,-3.901759,5.68
152.375832,-68.682833,5.68
146.541837,6.708614,5.68
13.64675,19.188436,5.68
339.303596,75.371792,5.68
282.363673,-45.810239,5.68
1.275552,61.313965,5.68
263.652878,9.586724,5.68
244.186548,29.150302,5.68
171.697103,-53.159956,5.68
119.247787,15.790382,5.68
110.716927,55.28147,5.68
82.348757,-3.446371,5.68
204.675525,-29.56068,5.69
101.473839,-52.409714,5.69
238.069091,55.826582,5.69
164.99762,-43.807135,5.69
349.968255,42.078034,5.69
35.709842,41.396535,5.69
200.567874,-52.182952,5.69
57.148846,-20.902936,5.69
89.656486,-44.034586,5.69
346.811694,-50.686625,5.69
354.383463,44.429035,5.69
79.55522,73.268136,5.69
206.403907,-26.115985,5.69
84.681361,-40.707358,5.69
65.773587,-24.892119,5.69
290.589624,-0.252278,5.69
109.132737,-38.31894,5.69
320.270002,7.354546,5.69
52.715344,-66.489718,5.69
199.615448,34.098293,5.69
276.494882,29.82899,5.69
39.146265,7.730078,5.69
17.581039,25.45804,5.69
45.732674,-46.975042,5.69
274.298455,-17.373852,5.69
359.872224,33.724133,5.69
154.311669,23.106456,5.69
199.308013,-43.979442,5.7
227.148187,25.108637,5.7
57.402588,63.297104,5.7
91.765285,-34.312022,5.7
342.046112,37.416842,5.7
282.743771,-9.774102,5.7
52.653884,48.103655,5.7
269.076679,0.670356,5.7
44.5237,-23.606138,5.7
170.784022,-56.779369,5.7
186.263432,56.777858,5.7
240.213162,4.42718,5.7
232.668281,-16.609458,5.7
98.113345,32.454941,5.7
343.528795,40.376836,5.7
280.001668,-7.790708,5.7
117.30361,-46.857741,5.7
127.281554,-44.160432,5.7
353.33144,-77.385332,5.7
54.19712,0.588155,5.7
201.53343,72.391498,5.7
261.175167,-21.441413,5.7
339.147789,-31.663693,5.7
97.804572,-35.258861,5.7
183.74826,-20.844233,5.7
281.20668,-25.010863,5.7
96.767232,-58.002105,5.7
305.089152,17.793003,5.7
233.507239,-40.066349,5.7
209.082889,-46.592729,5.7
234.567675,-21.016153,5.7
72.867495,-34.906232,5.7
281.36815,5.500123,5.7
22.806327,70.264789,5.7
292.237823,24.768681,5.7
285.884329,1.818935,5.7
246.045114,6.948171,5.71
271.95651,26.101221,5.71
249.609589,-43.398376,5.71
304.529125,40.732098,5.71
27.535751,22.275357,5.71
296.865734,38.407617,5.71
122.795019,-48.462004,5.71
139.282217,-14.574058,5.71
92.884605,24.420379,5.71
172.269598,61.777786,5.71
262.864471,-80.859028,5.71
16.081454,61.580244,5.71
149.147792,-33.41855,5.71
347.49017,-42.861169,5.71
93.476019,-3.741423,5.71
208.488529,-47.128154,5.71
319.546108,-4.519512,5.71
315.537485,56.669611,5.71
42.133596,18.28387,5.71
10.514316,66.147613,5.71
113.566225,3.371736,5.71
219.563355,54.023386,5.71
249.046716,46.613325,5.71
139.676506,-51.56066,5.71
84.286826,26.924528,5.71
318.056951,-40.268828,5.71
178.993365,56.598563,5.71
120.767374,-32.463571,5.71
216.801248,-46.134064,5.71
330.829259,11.386556,5.71
93.652944,-4.568463,5.71
261.684343,48.260072,5.71
192.163903,60.319897,5.71
110.605821,-5.982808,5.71
225.526579,-28.060528,5.71
292.086653,2.930067,5.72
198.572319,-78.447445,5.72
174.093254,-61.052437,5.72
49.360842,-47.751738,5.72
76.980978,21.704836,5.72
279.809462,-47.909804,5.72
303.107314,-12.617022,5.72
107.923379,-20.883116,5.72
39.577482,-30.193883,5.72
38.219409,34.542456,5.72
20.879034,-30.945506,5.72
328.879129,65.320812,5.72
62.500933,86.626352,5.72
194.073509,54.099483,5.72
234.642502,50.423352,5.72
239.418623,-20.983026,5.72
29.432231,27.804524,5.72
271.530837,-8.323915,5.72
198.68068,-48.956805,5.72
108.674769,24.885202,5.72
72.329414,32.588268,5.72
113.29074,-24.71078,5.72
322.248988,22.179404,5.72
253.612256,-42.478876,5.72
217.818275,-67.717054,5.72
32.288881,-43.516471,5.72
341.542105,44.545977,5.72
154.174331,25.370698,5.72
291.619528,19.89161,5.72
190.346021,-46.145727,5.72
2.578539,-5.248517,5.72
45.483722,-9.961393,5.72
268.082332,-34.41683,5.72
339.719242,19.522492,5.72
263.280779,-41.173058,5.72
214.368511,15.263361,5.72
250.439563,-33.145621,5.72
228.472174,-26.193559,5.72
290.461803,-18.308162,5.72
159.782481,37.910111,5.72
2.678106,-12.579804,5.72
162.431179,-9.852629,5.73
59.718422,-5.469524,5.73
108.10995,24.128703,5.73
177.923403,-30.834096,5.73
358.125201,-14.251207,5.73
104.133585,46.273986,5.73
236.907974,55.376615,5.73
40.747781,53.526182,5.73
288.021731,49.854238,5.73
183.35831,10.26236,5.73
162.351902,-59.323778,5.73
65.178466,-7.592491,5.73
138.534291,-44.145854,5.73
234.383511,54.508783,5.73
345.17874,3.012008,5.73
348.360452,11.065016,5.73
135.686762,7.298263,5.73
227.16339,-42.86787,5.73
69.565994,20.684742,5.73
223.658003,-33.300561,5.73
138.738191,-37.602366,5.73
279.722697,-21.051502,5.73
339.245083,-40.590865,5.73
149.108443,8.933108,5.73
272.815674,-75.890794,5.74
4.287667,47.947415,5.74
81.772158,-40.943773,5.74
75.689042,-4.210126,5.74
112.356708,-7.551474,5.74
353.74596,71.642049,5.74
149.595458,72.879598,5.74
242.182197,-23.685353,5.74
273.142358,-73.671779,5.74
93.619104,17.906378,5.74
287.490225,-41.892229,5.74
253.355238,-20.415489,5.74
139.365142,-74.734676,5.74
142.593913,-15.577193,5.74
304.50573,-21.8099,5.74
12.036981,72.674458,5.74
132.50934,-29.46301,5.74
188.783974,21.881431,5.74
97.696422,58.163457,5.74
105.638727,16.674465,5.74
123.599493,-45.834548,5.74
306.361752,-28.663279,5.74
165.048745,-14.083299,5.74
70.839994,49.973826,5.74
222.565495,23.911765,5.74
189.764519,-30.422349,5.74
237.48967,-48.912382,5.74
82.899952,-45.925405,5.74
54.621893,-7.391709,5.74
152.803305,37.401971,5.74
42.923968,46.842002,5.74
236.007691,2.515525,5.74
343.259495,16.841261,5.74
33.253968,-21.000237,5.74
142.887223,-35.714329,5.74
295.937841,41.773084,5.74
357.420667,36.425397,5.74
214.659568,-18.715882,5.74
218.385295,-54.998616,5.74
272.773068,-41.35902,5.74
269.903186,-4.820912,5.74
242.824031,-41.119498,5.74
312.323356,-25.781195,5.74
118.88099,8.863057,5.74
251.83227,42.23898,5.74
65.362709,-0.097867,5.74
260.730117,-58.010289,5.74
27.045428,16.955631,5.74
218.374876,-52.679481,5.74
214.754692,-25.816317,5.75
192.545024,37.516884,5.75
304.00253,45.579659,5.75
320.268024,-4.560152,5.75
264.286821,72.455757,5.75
109.509271,40.883363,5.75
30.743973,-15.30595,5.75
110.268085,-25.891676,5.75
99.409995,56.857507,5.75
19.951217,-0.508995,5.75
19.049591,71.743845,5.75
312.673757,-12.54473,5.75
116.543995,-37.9337,5.75
191.692586,-33.315414,5.75
238.664742,-25.243679,5.75
66.869875,11.212332,5.75
208.429627,-53.373281,5.75
142.680139,33.655828,5.75
87.472956,-22.971924,5.75
88.875648,-4.616496,5.75
84.504635,7.541455,5.75
0.650342,66.098963,5.75
96.664963,-1.507264,5.75
102.457689,16.202913,5.75
266.175024,-42.7293,5.75
258.325469,-67.196372,5.75
216.779638,-65.821612,5.75
305.934855,37.476448,5.75
333.411042,28.608027,5.75
120.232759,25.39282,5.75
120.208183,-54.151296,5.75
299.947873,-9.957284,5.75
277.398793,23.866206,5.75
162.058882,-31.687854,5.75
171.388033,-37.747548,5.75
100.13435,71.74876,5.76
227.786641,-84.787822,5.76
218.881241,-41.51738,5.76
169.174692,49.476277,5.76
334.110469,57.220225,5.76
338.512037,-1.574179,5.76
91.362582,-10.242659,5.76
100.911025,3.932535,5.76
94.289885,-37.253443,5.76
189.197378,-5.831851,5.76
13.926684,-7.34704,5.76
287.107853,52.425864,5.76
278.192279,23.616776,5.76
340.093248,-30.658362,5.76
278.23054,-73.965384,5.76
338.109894,39.779755,5.76
93.785005,-20.27226,5.76
347.435908,-28.088576,5.76
225.304475,-38.058315,5.76
200.828772,-4.924388,5.76
68.6583,28.961204,5.76
104.233871,46.705538,5.76
37.634642,25.235214,5.76
9.842061,21.251374,5.76
24.479084,-82.975289,5.76
128.229399,38.016787,5.76
97.512417,46.685536,5.76
4.659241,31.517234,5.76
77.93896,1.037055,5.76
98.080109,4.855995,5.76
85.55816,-22.373737,5.76
229.608887,-0.461237,5.76
96.318362,-0.945353,5.76
201.56907,46.028104,5.76
298.050021,-19.044862,5.76
36.501567,-15.341115,5.76
64.417772,-63.255492,5.76
188.04123,-73.001043,5.76
61.51321,68.679965,5.76
45.406043,-28.090482,5.76
155.264284,68.747734,5.76
268.056913,-34.799184,5.76
224.723517,-11.143864,5.76
7.856688,33.581682,5.76
288.853483,30.526445,5.76
164.878975,-16.353681,5.76
300.436278,24.800425,5.76
123.45916,56.452318,5.76
134.481554,-48.572934,5.76
254.990433,-25.092162,5.76
325.768334,-14.399759,5.76
206.556806,41.088849,5.76
125.708082,-26.348235,5.76
191.828856,62.781139,5.76
285.873679,-68.755533,5.77
131.733571,12.110076,5.77
28.976974,37.277801,5.77
159.511091,-57.256311,5.77
264.363799,-50.059485,5.77
281.619095,-0.96164,5.77
259.13216,1.210584,5.77
213.419454,-0.845124,5.77
9.197132,15.23176,5.77
60.202858,18.194069,5.77
46.829237,64.057602,5.77
319.842418,38.237482,5.77
314.419223,-16.031544,5.77
77.829705,-2.490786,5.77
114.144875,5.862104,5.77
355.486275,7.250646,5.77
44.916117,41.033053,5.77
292.840059,26.61711,5.77
128.431195,4.757015,5.77
127.442892,67.297415,5.77
222.158572,-36.634585,5.77
181.069067,21.459163,5.77
355.286963,-11.680662,5.77
242.948353,42.374509,5.77
282.222401,19.328771,5.77
307.362942,56.068179,5.77
125.108322,57.743245,5.77
10.102734,-59.455681,5.77
5.101633,30.935615,5.77
167.410643,43.207752,5.77
193.453848,-60.37624,5.77
135.350538,32.252295,5.77
125.729916,-52.123777,5.77
30.037603,3.097635,5.77
42.191122,25.188073,5.77
29.898313,21.058605,5.77
36.646517,-20.042864,5.77
250.346377,-68.296094,5.77
231.560534,-68.309189,5.77
270.968519,-24.360726,5.77
293.535343,-40.034633,5.77
309.577521,-81.28897,5.77
284.507924,38.266183,5.77
89.60183,1.837127,5.77
155.776407,33.908155,5.77
89.205781,11.521196,5.77
207.788369,34.66453,5.77
135.285365,-68.683918,5.77
116.142497,-37.942955,5.77
37.202244,29.931584,5.77
296.416316,7.613158,5.77
200.540541,5.154851,5.77
35.520738,-17.662028,5.77
61.997548,17.339921,5.77
193.744609,-44.151406,5.77
178.750095,-63.279179,5.77
237.143401,28.156777,5.77
180.65732,-69.192271,5.77
173.083319,-66.961835,5.77
245.621141,-43.912024,5.77
12.30791,-24.136527,5.78
224.055158,14.446266,5.78
61.333956,22.009222,5.78
148.428862,5.958569,5.78
1.056932,62.287665,5.78
198.347427,-50.699786,5.78
130.272185,-48.922689,5.78
88.745918,31.701933,5.78
108.564678,-9.947539,5.78
11.049647,-38.421979,5.78
145.396272,31.27784,5.78
23.569155,37.237198,5.78
169.72909,1.650531,5.78
177.161544,14.284197,5.78
23.704364,18.460672,5.78
164.282841,-50.765049,5.78
157.964016,32.379538,5.78
109.843217,2.74072,5.78
231.964347,60.670224,5.78
228.017802,18.976004,5.78
91.264251,42.981986,5.78
113.024238,-8.880919,5.78
10.176588,-4.351806,5.78
120.406366,-37.283732,5.78
300.245713,8.557769,5.78
134.127409,40.201567,5.78
67.097236,14.741026,5.78
184.667909,-0.787145,5.78
221.771077,-38.290438,5.78
261.80192,-50.630366,5.78
104.107678,9.9566,5.78
209.116222,1.050548,5.78
116.802327,-22.519535,5.78
241.526601,-23.606244,5.78
111.676965,-34.140708,5.78
276.956185,-29.816902,5.78
307.334952,36.454733,5.78
219.558355,18.298536,5.78
78.200484,-6.057114,5.78
347.540496,-40.591436,5.78
89.840766,49.924546,5.78
35.727727,-51.092289,5.78
284.002803,-23.173718,5.79
163.926404,0.736931,5.79
128.962724,6.620538,5.79
347.614015,43.544737,5.79
163.38075,69.854045,5.79
152.53149,-8.408163,5.79
39.23783,38.733983,5.79
185.489327,-56.374384,5.79
69.100969,64.26162,5.79
298.029881,47.931819,5.79
243.593213,-33.011042,5.79
122.515832,58.248423,5.79
255.961976,-38.152487,5.79
190.908425,-1.576815,5.79
343.760766,37.076805,5.79
45.475627,26.462342,5.79
204.347906,-46.42784,5.79
223.146959,-63.809817,5.79
205.6641,78.064326,5.79
288.664674,-45.193431,5.79
241.153796,-37.862668,5.79
259.734834,-34.989572,5.79
224.846311,4.567773,5.79
109.948373,7.143091,5.79
353.537311,-1.247535,5.79
197.449531,16.848649,5.79
49.982554,27.071307,5.79
108.05091,-25.942609,5.79
38.279329,-34.649923,5.79
158.140086,-44.61845,5.79
142.884136,-31.871831,5.79
198.550624,-58.683908,5.79
253.501685,-57.909209,5.79
53.166757,35.46172,5.79
290.066684,57.645117,5.79
33.633174,-41.166701,5.79
255.913812,13.605429,5.79
65.465922,56.5063,5.79
303.002911,26.478831,5.79
218.135925,22.259961,5.79
198.203193,-66.226766,5.79
193.267767,-54.952484,5.79
342.590702,41.953403,5.79
309.645785,23.680507,5.79
129.823546,52.711699,5.79
222.185672,-66.593536,5.79
268.147764,1.30505,5.79
291.266879,-29.309209,5.79
252.394476,13.2612,5.79
75.459793,0.722167,5.79
284.695515,13.906773,5.79
153.441584,-40.346076,5.79
208.293179,28.648062,5.79
93.785239,13.851073,5.79
56.539016,6.803655,5.79
260.72806,-37.220693,5.79
183.09161,-62.950773,5.79
164.006179,6.185384,5.79
197.513619,38.498872,5.79
27.108433,3.685404,5.79
65.594713,20.821418,5.79
311.541557,-21.513991,5.79
104.252236,33.681036,5.79
57.162151,0.227871,5.79
56.614266,-29.338166,5.79
297.558551,-47.55736,5.79
304.377635,66.852966,5.79
125.725422,-7.543136,5.8
143.358732,-22.864018,5.8
88.736194,19.749624,5.8
97.692889,-27.769589,5.8
318.926632,77.012261,5.8
206.864937,-50.249321,5.8
197.96409,-69.94202,5.8
101.346168,-31.792922,5.8
83.516898,-1.470205,5.8
81.703347,34.391828,5.8
42.561445,-35.843686,5.8
48.106996,-44.419654,5.8
248.106898,60.823347,5.8
162.169028,-1.958915,5.8
101.635078,8.587169,5.8
21.085354,-6.914669,5.8
206.579577,38.503656,5.8
225.047242,-77.160525,5.8
21.271981,-64.369436,5.8
129.27411,9.655596,5.8
328.797246,-61.886388,5.8
349.165784,-44.489142,5.8
125.133955,24.022357,5.8
47.928552,81.470712,5.8
75.595038,-31.77154,5.8
335.883979,-7.194443,5.8
97.547002,-10.081506,5.8
22.59532,-26.207855,5.8
250.40291,26.916989,5.8
12.072269,7.29992,5.8
133.160904,-48.359098,5.8
15.904198,61.07483,5.8
138.393647,-47.33844,5.8
340.489161,14.516444,5.8
314.107865,49.195831,5.8
27.716725,11.043446,5.8
205.595599,82.752511,5.8
209.822736,-50.369606,5.8
115.05638,-19.66089,5.8
203.66866,-13.214306,5.8
128.410195,-38.848833,5.8
321.445917,36.667408,5.81
214.849646,-37.002807,5.81
163.821929,-60.517208,5.81
249.771813,-37.217263,5.81
357.561034,-9.974327,5.81
105.876477,29.339093,5.81
114.196028,55.755155,5.81
178.917205,-28.477037,5.81
17.931427,-2.251025,5.81
194.132167,-72.185182,5.81
43.393138,-38.437087,5.81
98.823319,9.988354,5.81
45.183722,10.870472,5.81
48.34941,48.176999,5.81
51.593832,-27.317609,5.81
269.079339,-15.812361,5.81
295.685852,32.426744,5.81
92.385173,22.190274,5.81
91.167363,-45.07955,5.81
195.772335,-71.475723,5.81
332.963887,16.040597,5.81
138.969791,72.946462,5.81
358.231334,-3.155378,5.81
277.987452,-1.002966,5.81
116.66683,65.455631,5.81
60.169264,-30.49071,5.81
282.441303,32.812833,5.81
242.24542,3.454445,5.81
58.388766,-46.893589,5.81
155.86045,-4.074045,5.81
82.609056,15.360543,5.81
234.121648,16.119098,5.81
114.474495,48.773911,5.81
259.802129,-59.694591,5.81
266.903303,-14.725781,5.81
77.437731,28.030608,5.81
286.421581,-15.660393,5.81
287.941713,31.283464,5.81
242.296097,6.38051,5.81
257.198107,-30.403569,5.81
279.476782,-21.397565,5.81
240.523153,52.916006,5.81
285.989674,-51.018245,5.81
171.789897,-12.356807,5.81
262.162132,-55.169665,5.81
115.243845,23.018558,5.81
156.24792,-58.576318,5.81
43.396954,-22.376123,5.81
210.860729,-56.213381,5.81
85.273285,0.337686,5.81
52.689146,6.188744,5.81
8.293015,54.895081,5.81
236.094534,-41.819018,5.81
88.084092,-57.156,5.81
315.612718,-38.530558,5.81
340.399758,41.548978,5.81
49.510383,-28.797036,5.81
109.390501,52.131115,5.81
341.021717,39.465417,5.81
86.626539,56.115718,5.81
220.176502,13.534361,5.81
244.796802,49.038078,5.81
1.945232,-22.508475,5.81
99.423501,61.4819,5.82
3.425918,-26.022154,5.82
267.885721,-40.772328,5.82
264.400851,-15.571037,5.82
117.311056,-35.243308,5.82
81.160527,31.143163,5.82
108.107625,-36.5444,5.82
271.598513,-36.019808,5.82
257.911145,-48.873388,5.82
27.726995,-50.206127,5.82
127.155616,14.210854,5.82
27.161841,37.952936,5.82
7.582974,59.977564,5.82
236.645343,55.474602,5.82
42.994785,68.888517,5.82
68.37759,72.528826,5.82
216.003668,8.244004,5.82
326.222014,62.460574,5.82
174.452113,-67.620354,5.82
345.382092,-4.71148,5.82
111.734704,20.257582,5.82
254.120008,-52.283643,5.82
8.886458,-0.505459,5.82
172.629878,43.173043,5.82
261.692355,34.695697,5.82
24.614559,-36.527953,5.82
330.765592,-76.118266,5.82
316.36162,5.958489,5.82
173.198088,-7.827524,5.82
66.272334,-61.238246,5.82
32.89934,-1.825349,5.82
62.256503,13.398298,5.82
50.468216,49.071059,5.82
340.07667,53.845972,5.82
185.045144,-22.175627,5.82
307.474549,-18.582985,5.82
139.6081,35.364126,5.82
11.238015,-42.676325,5.82
102.926874,-36.230126,5.82
125.841131,18.33228,5.82
106.843381,34.009362,5.82
197.438701,-10.329309,5.83
124.599085,-12.62977,5.83
191.248651,39.278578,5.83
258.900324,-38.592951,5.83
105.099003,-8.406825,5.83
181.238525,-60.968238,5.83
128.869674,-26.843533,5.83
175.177051,-53.968549,5.83
305.688729,41.026133,5.83
65.060072,41.808153,5.83
238.751544,-19.382881,5.83
99.194168,-13.320977,5.83
356.653022,66.782251,5.83
15.726149,41.345199,5.83
161.266761,67.411382,5.83
353.705544,-15.245792,5.83
41.206959,67.824709,5.83
143.232413,-13.516806,5.83
134.142217,-16.708682,5.83
314.674471,-14.483081,5.83
300.066327,-37.701717,5.83
147.367286,-37.186785,5.83
359.332417,-62.956612,5.83
286.731647,-48.299115,5.83
208.912454,-82.666134,5.83
154.135071,23.503013,5.83
173.67707,16.796916,5.83
137.197588,26.630012,5.83
75.076447,39.394704,5.83
137.213353,33.882497,5.83
67.668039,-35.65358,5.83
182.422022,1.898328,5.83
108.9301,-10.583603,5.83
357.413969,28.842328,5.83
337.44142,-27.107235,5.83
86.645661,1.168538,5.83
23.977772,17.43379,5.83
235.477931,-76.081865,5.83
67.16256,-19.458598,5.83
179.823074,33.167021,5.83
88.032211,-9.041979,5.83
53.61093,24.464475,5.83
64.330129,-6.47216,5.83
57.283845,43.963023,5.83
258.243987,-32.438327,5.83
181.596183,-65.709426,5.83
108.738127,-41.426418,5.83
269.267929,0.066687,5.83
244.272842,-67.94108,5.83
186.29917,-11.610513,5.83
148.458796,-51.146715,5.83
18.18903,-37.856404,5.83
89.059151,-22.840055,5.83
255.154139,-35.933976,5.83
162.772667,-3.092641,5.83
115.396486,3.624827,5.83
165.902614,-0.000832,5.83
112.213165,-31.848412,5.83
277.33342,-80.232554,5.83
163.623323,-61.826613,5.83
234.986191,-59.907815,5.83
253.426821,-43.050891,5.83
212.396093,-51.504645,5.84
72.20943,75.941544,5.84
329.72295,62.697952,5.84
324.010176,45.374587,5.84
273.804038,-20.387969,5.84
173.624804,-32.833342,5.84
121.576665,22.635512,5.84
205.917066,-42.067511,5.84
251.165641,-53.15229,5.84
105.60634,17.755455,5.84
129.579158,32.802028,5.84
79.709316,-18.130199,5.84
326.004078,-14.749396,5.84
5.369762,-77.426857,5.84
228.973589,-48.073641,5.84
121.176698,-50.5904,5.84
133.150554,28.331388,5.84
105.824706,9.138347,5.84
104.737612,3.602364,5.84
305.000797,13.548101,5.84
349.85044,-18.0754,5.84
144.368413,-36.095991,5.84
27.737869,51.933698,5.84
187.98397,-63.505899,5.84
126.481653,-14.929755,5.84
139.379857,46.817199,5.84
87.554418,4.423499,5.84
159.74877,-58.816886,5.84
205.729428,-41.400951,5.84
210.219227,-66.268851,5.84
106.805421,-51.968388,5.84
314.144909,44.924727,5.84
30.950513,-0.340146,5.84
144.866319,67.272324,5.84
88.097538,19.867856,5.84
217.460457,0.828911,5.84
204.275216,-44.143169,5.84
133.049073,45.3129,5.84
51.401056,-69.336594,5.84
84.65822,-6.573958,5.84
326.12996,14.772215,5.84
33.156301,24.167794,5.84
285.765848,-19.245658,5.84
334.752902,-13.304971,5.84
310.013399,43.459016,5.85
226.638387,-30.918413,5.85
73.196198,27.897572,5.85
84.268131,11.035044,5.85
318.328905,-36.423536,5.85
14.629162,66.351825,5.85
272.631384,54.285952,5.85
259.597001,38.811214,5.85
333.033698,24.950637,5.85
154.617775,-41.668498,5.85
54.75469,-5.625707,5.85
87.145434,-4.094087,5.85
58.291494,17.327156,5.85
233.817571,53.922139,5.85
70.458654,38.28042,5.85
201.547837,-1.192484,5.85
295.029779,-23.429055,5.85
87.625106,2.024717,5.85
30.646158,13.476728,5.85
195.290084,17.123203,5.85
266.232683,-57.54551,5.85
302.007312,-0.67802,5.85
20.853969,20.46899,5.85
323.06073,-33.944613,5.85
17.639822,2.445708,5.85
25.413509,30.047135,5.85
18.531867,16.133542,5.85
265.384686,6.313164,5.85
85.724616,-6.796315,5.85
206.680562,25.702381,5.85
244.751804,-14.872823,5.85
338.901497,-23.991079,5.85
44.057202,8.381778,5.85
149.30655,57.418351,5.85
345.68453,-20.870396,5.85
66.237749,19.042092,5.85
49.440572,39.283414,5.85
331.153162,-26.822336,5.85
321.205837,80.524854,5.85
94.032069,-16.618009,5.85
319.716722,11.203335,5.85
76.853675,-12.491009,5.85
346.869365,21.134372,5.85
126.238398,-42.76985,5.85
47.661564,11.872693,5.85
89.116815,9.50942,5.85
207.439285,61.489546,5.85
271.209957,-35.90136,5.86
262.233706,-36.778268,5.86
52.653743,-47.375174,5.86
332.640433,-4.266864,5.86
228.525061,31.787918,5.86
315.016475,7.51618,5.86
261.906488,-29.72449,5.86
1.564744,58.43669,5.86
340.20357,-57.422306,5.86
292.795596,-68.433887,5.86
24.919866,16.405886,5.86
158.199236,-58.66675,5.86
127.440226,-46.331728,5.86
152.657066,-41.714933,5.86
285.014777,-66.653514,5.86
237.055466,13.789334,5.86
21.577496,43.457886,5.86
210.335041,8.894909,5.86
138.809826,34.6334,5.86
257.061885,-17.608967,5.86
258.834565,-14.584126,5.86
295.273035,13.815708,5.86
133.041878,42.002885,5.86
294.218529,11.273198,5.86
53.412925,54.974861,5.86
119.757548,-45.215863,5.86
205.680921,34.988995,5.86
70.894699,-8.794246,5.86
73.711285,0.467178,5.86
11.848431,6.740981,5.86
256.584146,-37.227531,5.86
162.022566,-59.919169,5.86
227.530597,-38.792461,5.86
49.146635,32.184219,5.86
255.112397,-48.647563,5.86
272.937965,33.447027,5.86
325.5045,35.510196,5.86
175.863338,-37.190102,5.86
111.463349,-5.774954,5.86
354.838197,74.002615,5.86
79.848696,-27.368864,5.86
111.928911,-22.859198,5.86
196.851292,-59.86049,5.86
40.392219,-14.549412,5.86
349.597215,41.773703,5.86
84.826304,29.21523,5.86
90.429386,48.959469,5.86
309.770703,15.838236,5.87
164.886412,36.093224,5.87
93.873583,-4.914636,5.87
82.702707,41.462078,5.87
262.847017,-56.920954,5.87
351.918204,25.167369,5.87
283.718837,33.96858,5.87
269.662709,-28.759076,5.87
14.559143,33.951059,5.87
88.683493,0.968615,5.87
145.44975,-55.21377,5.87
217.79515,-38.869777,5.87
192.987292,-39.680385,5.87
195.149827,-3.368608,5.87
99.948856,12.982803,5.87
190.788384,-56.176196,5.87
310.510505,-76.180569,5.87
71.685299,40.31268,5.87
163.425539,-70.720338,5.87
274.221212,-3.006737,5.87
34.519165,57.516326,5.87
300.818303,18.501041,5.87
320.734464,-9.319273,5.87
84.879805,-3.564709,5.87
354.979115,9.677321,5.87
80.827131,-8.415588,5.87
79.075635,34.312212,5.87
120.376191,16.455323,5.87
71.569933,18.734862,5.87
312.857051,-5.626636,5.87
275.647138,12.029644,5.87
93.823795,-18.477013,5.87
354.598705,-76.869507,5.87
282.420646,-5.912834,5.87
108.35004,-22.674146,5.87
251.250868,-28.509656,5.87
110.51449,0.177126,5.87
230.655192,62.047169,5.87
58.817391,-12.099051,5.87
2.073136,-8.824025,5.87
253.852827,-63.269626,5.87
340.653655,-47.210008,5.87
40.527465,-38.383718,5.87
313.684481,75.925467,5.87
16.00995,52.502309,5.87
258.922902,23.742704,5.87
342.837268,-29.536274,5.87
35.718642,-73.645821,5.87
114.991632,-37.579413,5.87
10.673499,-60.262682,5.87
6.811197,-25.547133,5.87
169.820181,-64.582597,5.87
215.952659,-53.17621,5.87
253.3233,47.416498,5.87
107.389023,-16.234508,5.88
296.952072,25.384112,5.88
65.88482,20.98213,5.88
235.246197,16.024629,5.88
95.651768,12.570315,5.88
110.228829,-26.963852,5.88
156.866992,41.601212,5.88
123.128319,-46.264308,5.88
204.704016,-57.622702,5.88
240.89327,-32.000467,5.88
319.30929,55.797969,5.88
156.855831,-65.704714,5.88
193.578092,-11.648596,5.88
218.084466,26.677342,5.88
